H01,H02,H03,H04,H05,H06,H07,H08,date,rands,new_date
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.2020,31.41,2020-02-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.2020,31.64,2020-03-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,March.Online.Price,31.16,2020-03-01 (online price)
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.2020,33.31,2020-04-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,May.20,33.9,2020-05-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.20,33.85,2020-06-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.20,33.72,2020-07-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.20,34.31,2020-08-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.20,34.08,2020-09-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.20,32.93,2020-10-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.20,33.97,2020-11-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.20,34.01,2020-12-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.21,34.37,2021-01-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.21,34.7,2021-02-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.21,34.42,2021-03-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.21,34.92,2021-04-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,May.21,34.48,2021-05-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.21,34.61,2021-06-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.21,35.19,2021-07-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.21,34.61,2021-08-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.21,33.47,2021-09-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.21,34.31,2021-10-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.21,34.22,2021-11-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.21,34.72,2021-12-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.22,34.74,2022-01-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.22,34.66,2022-02-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.22,34.2,2022-03-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.22,35.46,2022-04-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,May.22,35.53,2022-05-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.22,35.93,2022-06-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.22,37.56,2022-07-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.22,35.92,2022-08-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.22,35.74,2022-09-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.22,36.44,2022-10-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.22,36.47,2022-11-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.22,36.66,2022-12-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.23,36.81,2023-01-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.23,37.17,2023-02-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.23,38.21,2023-03-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.23,38.92,2023-04-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,May.23,39.5,2023-05-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.23,40.22,2023-06-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.23,40.57,2023-07-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.23,40.16,2023-08-01
P0141,Consumer Price Index,1144001,Plain yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.23,40.55,2023-09-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.2017,29.01,2017-01-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.2017,28.75,2017-02-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.2017,28.64,2017-03-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.2017,28.25,2017-04-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,May.2017,28.74,2017-05-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.2017,28.93,2017-06-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.2017,29.08,2017-07-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.2017,29.29,2017-08-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.2017,28.84,2017-09-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.2017,28.73,2017-10-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.2017,28.62,2017-11-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.2017,27.9,2017-12-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.2018,28.79,2018-01-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.2018,29,2018-02-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.2018,29.09,2018-03-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.2018,29.36,2018-04-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,May.2018,29.76,2018-05-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.2018,29.28,2018-06-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.2018,30.03,2018-07-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.2018,29.29,2018-08-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.2018,29.46,2018-09-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.2018,29.94,2018-10-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.2018,29.91,2018-11-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.2018,29.49,2018-12-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.2019,29.22,2019-01-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.2019,29.96,2019-02-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.2019,29.53,2019-03-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.2019,29.58,2019-04-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,May.2019,29.78,2019-05-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.2019,29.6,2019-06-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.2019,30.23,2019-07-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.2019,30.72,2019-08-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.2019,29.7,2019-09-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.2019,30.32,2019-10-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.2019,30.62,2019-11-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.2019,30.58,2019-12-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.2020,30.09,2020-01-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.2020,30.02,2020-02-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.2020,31.17,2020-03-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,March.Online.Price,32.15,2020-03-01 (online price)
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.2020,31.71,2020-04-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,May.20,33.29,2020-05-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.20,33.03,2020-06-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.20,32.87,2020-07-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.20,33.33,2020-08-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.20,33.35,2020-09-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.20,33.24,2020-10-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.20,33.47,2020-11-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.20,33.63,2020-12-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.21,32.54,2021-01-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.21,33.33,2021-02-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.21,33.7,2021-03-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.21,33.13,2021-04-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,May.21,33.45,2021-05-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.21,34.11,2021-06-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.21,33.26,2021-07-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.21,33.19,2021-08-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.21,33.31,2021-09-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.21,33.92,2021-10-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.21,33.97,2021-11-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.21,33.92,2021-12-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.22,34.66,2022-01-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.22,34.93,2022-02-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.22,34.93,2022-03-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.22,35.15,2022-04-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,May.22,35.15,2022-05-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.22,36.05,2022-06-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.22,36.22,2022-07-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.22,36.66,2022-08-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.22,36.32,2022-09-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Oct.22,37.48,2022-10-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Nov.22,37.32,2022-11-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Dec.22,36.95,2022-12-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jan.23,36.82,2023-01-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Feb.23,37.92,2023-02-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Mar.23,39.29,2023-03-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Apr.23,39.85,2023-04-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,May.23,40.12,2023-05-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jun.23,41.4,2023-06-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Jul.23,41.56,2023-07-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Aug.23,39.9,2023-08-01
P0141,Consumer Price Index,1144002,Flavoured yogurt,Price (Rand),monthly,10917,1 Kilogram,Sep.23,40.26,2023-09-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jan.2017,98.54,2017-01-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Feb.2017,101.78,2017-02-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Mar.2017,100.26,2017-03-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Apr.2017,100.98,2017-04-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,May.2017,96.96,2017-05-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jun.2017,105.64,2017-06-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jul.2017,102.53,2017-07-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Aug.2017,104.28,2017-08-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Sep.2017,106.34,2017-09-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Oct.2017,106.26,2017-10-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Nov.2017,106.72,2017-11-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Dec.2017,106.37,2017-12-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jan.2018,109.96,2018-01-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Feb.2018,106.55,2018-02-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Mar.2018,101.87,2018-03-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Apr.2018,107.17,2018-04-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,May.2018,106.12,2018-05-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jun.2018,105.23,2018-06-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jul.2018,105.12,2018-07-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Aug.2018,100.35,2018-08-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Sep.2018,99.53,2018-09-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Oct.2018,105.47,2018-10-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Nov.2018,104.55,2018-11-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Dec.2018,105.77,2018-12-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jan.2019,104.89,2019-01-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Feb.2019,101.75,2019-02-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Mar.2019,106.46,2019-03-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Apr.2019,104.39,2019-04-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,May.2019,107.73,2019-05-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jun.2019,108.65,2019-06-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jul.2019,107.26,2019-07-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Aug.2019,108.85,2019-08-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Sep.2019,105.03,2019-09-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Oct.2019,103.47,2019-10-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Nov.2019,105.92,2019-11-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Dec.2019,105.03,2019-12-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jan.2020,108.17,2020-01-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Feb.2020,105.63,2020-02-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Mar.2020,106.06,2020-03-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,March.Online.Price,109.05,2020-03-01 (online price)
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Apr.2020,112.38,2020-04-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,May.20,0,2020-05-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jun.20,0,2020-06-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Jul.20,0,2020-07-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Aug.20,0,2020-08-01
P0141,Consumer Price Index,1145001,Cheddar cheese,Price (Rand),monthly,10734,Per Kilogram,Sep.20,0,2020-09-01
